Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2743,Cream,2011,2011,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2743,Cream,2012,2012,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2743,Cream,2013,2013,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2005,2005,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2006,2006,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2007,2007,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2008,2008,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2009,2009,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2010,2010,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2011,2011,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2012,2012,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2743,Cream,2013,2013,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2005,2005,g/capita/day,0.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2006,2006,g/capita/day,0.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2007,2007,g/capita/day,0.06,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2008,2008,g/capita/day,0.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2009,2009,g/capita/day,0.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2010,2010,g/capita/day,0.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2011,2011,g/capita/day,0.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2012,2012,g/capita/day,0.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2743,Cream,2013,2013,g/capita/day,0.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2005,2005,tonnes,29024.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2006,2006,tonnes,30329.65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2007,2007,tonnes,31824.43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2008,2008,tonnes,33691.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2009,2009,tonnes,35706.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2010,2010,tonnes,37190.05,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2011,2011,tonnes,42326.89,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2012,2012,tonnes,40708.14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2765,Crustaceans,2013,2013,tonnes,43765.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2005,2005,g/capita/day,1.83,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2006,2006,g/capita/day,1.89,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2007,2007,g/capita/day,1.97,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2008,2008,g/capita/day,2.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2009,2009,g/capita/day,2.17,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2010,2010,g/capita/day,2.24,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2011,2011,g/capita/day,2.53,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,2.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,2.56,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2005,2005,kg,0.67,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2006,2006,kg,0.69,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2007,2007,kg,0.72,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2008,2008,kg,0.75,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2009,2009,kg,0.79,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2010,2010,kg,0.82,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2011,2011,kg,0.92,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2012,2012,kg,0.88,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2013,2013,kg,0.94,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2005,2005,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2006,2006,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2007,2007,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2008,2008,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2009,2009,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2010,2010,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2011,2011,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2012,2012,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2765,Crustaceans,2013,2013,kcal/capita/day,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2005,2005,g/capita/day,0.18,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2006,2006,g/capita/day,0.19,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2007,2007,g/capita/day,0.19,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2008,2008,g/capita/day,0.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2009,2009,g/capita/day,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2010,2010,g/capita/day,0.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2011,2011,g/capita/day,0.24,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.23,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.25,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2005,2005,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2006,2006,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2007,2007,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2008,2008,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2009,2009,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2010,2010,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2011,2011,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2005,2005,tonnes,83424.94,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2006,2006,tonnes,86696.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2007,2007,tonnes,76639.73,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2008,2008,tonnes,80880.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2009,2009,tonnes,81712.66,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2010,2010,tonnes,75525.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2011,2011,tonnes,70474.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2012,2012,tonnes,74965.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2762,Demersal Fish,2013,2013,tonnes,70049.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2005,2005,g/capita/day,5.26,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2006,2006,g/capita/day,5.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2007,2007,g/capita/day,4.74,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2008,2008,g/capita/day,4.96,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2009,2009,g/capita/day,4.96,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2010,2010,g/capita/day,4.55,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2011,2011,g/capita/day,4.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,4.43,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,4.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2005,2005,kg,1.92,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2006,2006,kg,1.98,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2007,2007,kg,1.73,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2008,2008,kg,1.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2009,2009,kg,1.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2010,2010,kg,1.66,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2011,2011,kg,1.53,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2012,2012,kg,1.62,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2013,2013,kg,1.5,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2005,2005,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2006,2006,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2007,2007,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2008,2008,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2009,2009,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2010,2010,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2011,2011,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2012,2012,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2762,Demersal Fish,2013,2013,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2005,2005,g/capita/day,0.5,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2006,2006,g/capita/day,0.51,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2007,2007,g/capita/day,0.46,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2008,2008,g/capita/day,0.49,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2009,2009,g/capita/day,0.48,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2010,2010,g/capita/day,0.43,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2011,2011,g/capita/day,0.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.43,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.4,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2005,2005,g/capita/day,0.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2006,2006,g/capita/day,0.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2007,2007,g/capita/day,0.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2008,2008,g/capita/day,0.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2009,2009,g/capita/day,0.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2010,2010,g/capita/day,0.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2011,2011,g/capita/day,0.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2005,2005,tonnes,194258.47,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2006,2006,tonnes,213880.81,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2007,2007,tonnes,210574.03,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2008,2008,tonnes,212926.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2009,2009,tonnes,224036.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2010,2010,tonnes,237673.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2011,2011,tonnes,240024.98,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2012,2012,tonnes,243767.19,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2744,Eggs,2013,2013,tonnes,246450.73,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2005,2005,g/capita/day,12.24,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2006,2006,g/capita/day,13.35,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2007,2007,g/capita/day,13.02,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2008,2008,g/capita/day,13.05,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2009,2009,g/capita/day,13.61,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2010,2010,g/capita/day,14.31,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2011,2011,g/capita/day,14.32,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2012,2012,g/capita/day,14.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2744,Eggs,2013,2013,g/capita/day,14.44,Fc,Calculated data
